time_s,trunk_pelvis_x_deg,trunk_pelvis_y_deg,trunk_pelvis_z_deg,lumbar_x_deg,lumbar_y_deg,lumbar_z_deg,chest_z_deg,lumbar_omega_dps,chest_omega_dps,left_knee_x_est_deg,left_knee_y_est_deg,left_knee_z_est_deg,right_knee_x_est_deg,right_knee_y_est_deg,right_knee_z_est_deg,left_ankle_x_est_deg,left_ankle_y_est_deg,left_ankle_z_est_deg,right_ankle_x_est_deg,right_ankle_y_est_deg,right_ankle_z_est_deg,left_shoulder_x_est_deg,left_shoulder_y_est_deg,left_shoulder_z_est_deg,right_shoulder_x_est_deg,right_shoulder_y_est_deg,right_shoulder_z_est_deg,left_elbow_x_est_deg,left_elbow_y_est_deg,left_elbow_z_est_deg,right_elbow_x_est_deg,right_elbow_y_est_deg,right_elbow_z_est_deg,left_hip_x_est_deg,left_hip_y_est_deg,left_hip_z_est_deg,right_hip_x_est_deg,right_hip_y_est_deg,right_hip_z_est_deg
0.2,-0.6876512999799069,-1.25127223488599,-2.2017362101251634,-0.8436387816208456,1.8662956603067096,-0.8118358977131217,-3.032484763368974,0.43093713930574407,1.1753367930793677,3.3726142818897,-0.17473851384169184,0.4494207163645117,8.076287040166072,-2.335542737594166,-0.054565077435010836,-2.3318301595526734,4.721854484065111,0.37246767865277086,-4.4510992613354405,-0.9348621028783387,0.32484097002882734,-3.9789948070411003,-7.63919207726895,-1.492497440722019,-4.048900297041073,4.4473387822447,-0.8810307969626723,4.1749472111641746,6.494791686078895,-0.3812164694171845,-0.2436086166059886,-6.245338284519177,1.6515987985491425,-0.4029823330265939,-6.475842531014096,-0.04484844968784632,-3.359906949949759,1.4481589339629108,0.3860812144181538
0.22,-0.6632439993838765,-1.2011673182465037,-2.1851170254758716,-0.832883857115323,1.809747317488103,-0.8301514271467526,-3.035106407143949,0.42666652856326875,1.0704647015477187,3.3123145771056657,-0.20280413096941513,0.4362941139843528,8.068167773536837,-2.3133261911765075,-0.04186570451475925,-2.298163401238661,4.749592495432122,0.3714576441256345,-4.4229383535089974,-0.953263285534761,0.32457354579241116,-4.038187901252734,-7.63850450566324,-1.483484406391938,-4.167720339253138,4.485157350607349,-0.878972075001831,4.227550224354074,6.498406771552991,-0.3950393356411343,-0.13259888056851127,-6.203459845712515,1.6446287344388113,-0.3765850238014219,-6.420134557640558,-0.0172860079237391,-3.4001444773251372,1.508595304771797,0.3956772183407894
0.24,-0.6831562539551247,-1.203174637756884,-2.1788722003091547,-0.8021232332230941,1.793244932132584,-0.8369800955033749,-3.0363845891340975,0.39217938948964176,1.0075472603052262,3.163022744276452,-0.17889722540881622,0.4271585545404209,8.064430607814263,-2.3092015731026967,-0.029924472497452673,-2.203841509145662,4.790071836776453,0.37628702450658535,-4.383998572382417,-0.9732189882141214,0.33034098310282556,-4.01587652238993,-7.586518696042908,-1.4678181687910639,-4.209645014707388,4.5217186272248675,-0.894581835285537,4.2151979290728185,6.4673012067437545,-0.4270614044028614,-0.08481380370466214,-6.151915268608463,1.6540645112131764,-0.3366532960501458,-6.458481722097896,0.002731879505464492,-3.455113829014199,1.534494145612363,0.38953755897469244
0.26,-0.7241960837726212,-1.2217450698325834,-2.177665047296936,-0.7611518640219812,1.799023249863506,-0.837923910981685,-3.0367937289994624,0.3300878358858017,1.0043806254323315,3.0537885662895996,-0.11528822106868966,0.4276877925813055,8.088244882662437,-2.3357085364305714,-0.022055064176283088,-2.1273900855704895,4.818265104718599,0.38132974658786384,-4.360693093729609,-0.975098788221911,0.3424483843632973,-3.936260808174397,-7.518566617646822,-1.4547553010900909,-4.183650774323161,4.5317970710113045,-0.9217067891428846,4.15755637283167,6.396177792435321,-0.4726363418499022,-0.11006502852111756,-6.136902565637236,1.6831365153749687,-0.3377842853381255,-6.541041146351503,0.016977767345942956,-3.511262071664709,1.5357685150291467,0.37442583320909184
0.28,-0.7301605643624208,-1.2196962262221442,-2.176879186534715,-0.7353564274840271,1.8014523113356982,-0.8405034807887569,-3.0391780868305234,0.2799821979644189,0.9879902918310804,3.0702296019760786,-0.048297811315073574,0.4349465609397109,8.096900175221952,-2.3697259106916313,-0.025766938228174347,-2.132151802908933,4.825311730888573,0.3777191132718719,-4.361464263479239,-0.947284593144901,0.3580249468162017,-3.8590318131662413,-7.470682312755848,-1.4536278446957316,-4.140550296833108,4.518423719467541,-0.9483312728606959,4.083421715802274,6.335199324297604,-0.5182779680044147,-0.1588547147834169,-6.169109810457207,1.7309126431831605,-0.3793732435238149,-6.614997799931526,0.021617196812595878,-3.518855647285081,1.52755180109308,0.36871087137635666
0.3,-0.6827989049668245,-1.2144769167138219,-2.1789520633508577,-0.7410139418314875,1.8015779970232484,-0.8441495082110255,-3.044902055053463,0.26482197518819117,0.8992711680878952,3.1709522228783804,-0.0006041165565984696,0.4464883731033773,8.052371046125481,-2.380378342787714,-0.04124500904232908,-2.2038064716825128,4.8125303855302,0.3605400790688552,-4.378484763002434,-0.9141097946222249,0.3672960195238141,-3.830588881178066,-7.446764617094823,-1.469678420196777,-4.115440044320795,4.510913228662466,-0.9642408920871613,4.028522214525201,6.328555020430261,-0.5458417003107223,-0.18729625951825973,-6.18653774731377,1.7775987098839952,-0.4071327790278531,-6.668822832687015,0.008889583096801835,-3.452048044745147,1.5092576168688572,0.3785800696707684
0.32,-0.6182800726225068,-1.2234433308668717,-2.187480788357404,-0.7704368753782656,1.806211138039082,-0.8470742622154939,-3.055731064824328,0.266897700386075,0.7730297809849289,3.238318882175158,0.032139885990897656,0.4671382103315681,7.991565223222666,-2.368250990371646,-0.0548254163520426,-2.2733459119938497,4.78576455268269,0.34356926475384153,-4.404772024146112,-0.8955532332149887,0.37054431166809276,-3.868751940092973,-7.450779217177999,-1.4952077708922504,-4.111562669627691,4.516386562554484,-0.9657771931079697,4.03117206334488,6.358732986083055,-0.5439431033317581,-0.18869089673481565,-6.145186326865994,1.803499377639419,-0.3723492017135316,-6.695378723615024,-0.018917802459069454,-3.3499421824156803,1.4883398099918383,0.3940663291551708
0.34,-0.585232842899272,-1.225210699972237,-2.198389057830794,-0.7984286848139176,1.8034219206235194,-0.8533531679832027,-3.07240597520425,0.29617169814526534,0.6548227304053522,3.229323260865861,0.05427589522611324,0.4980387421064534,7.975763251504834,-2.3506476779931775,-0.05487754484666972,-2.2973169108487466,4.759501194308807,0.34441655290180384,-4.432371080211765,-0.879971305396428,0.38137296395665804,-3.9438677776864535,-7.485934734795997,-1.5136247835189147,-4.090436427830233,4.526391332156343,-0.9604509882708303,4.095240063623684,6.381451197379248,-0.5289226369080878,-0.19915884815275653,-6.102921810384549,1.8212142543001966,-0.3046247708369637,-6.673390748724397,-0.04412720448575286,-3.2833971013966683,1.4837105885841015,0.40579967184582383
0.36,-0.5993614410935783,-1.1979629904152875,-2.2039575005816068,-0.8033426622700509,1.7781627291872375,-0.8669331509426181,-3.0918394506987754,0.3623280006886252,0.598993456616019,3.2161834882788685,0.04874219671178583,0.5277696222334674,7.98592275222743,-2.3412702444935602,-0.047231500362853195,-2.2843452040885333,4.745461355539578,0.35220685872781976,-4.447832749204181,-0.8571549037067829,0.39631587147350716,-3.9899154872341094,-7.528901046680518,-1.516015883038521,-4.019158676350537,4.533432963732678,-0.9570392099732733,4.17061102571751,6.373684314884437,-0.5357339750732676,-0.2464934539370989,-6.137473990375717,1.8621340016064594,-0.28855211068992964,-6.595891637043943,-0.049330947849442884,-3.2713230868030325,1.507675271025826,0.4175880617775265
0.38,-0.6384551084960184,-1.1561128600597486,-2.2062674837580296,-0.7853507722927647,1.7412863745401452,-0.8827550512367088,-3.110875013195136,0.41140217323264755,0.6559170722160766,3.255265785869002,-0.006001548606076923,0.5430367877754672,7.952974930793471,-2.3521688976762505,-0.043357497219838,-2.284440279304162,4.7395505305520595,0.34362264863910646,-4.430429350647781,-0.8373221931107976,0.398754068046779,-3.966591149045638,-7.550201352064633,-1.5094440089427508,-3.936361654277759,4.523156045864041,-0.9529456780130644,4.18498516739105,6.337917757025909,-0.5732515250190621,-0.30144445578373946,-6.222615051153146,1.9267295695736766,-0.3334812986858329,-6.4892396650765285,-0.039032589570149594,-3.2824191885030656,1.5559532063490422,0.43135069507179546
0.4,-0.6936535808769492,-1.1337737630108613,-2.2168309754187296,-0.7558641459626353,1.7234513792304895,-0.890596373082626,-3.130164075446468,0.403556126986438,0.7631745095832394,3.293250656200141,-0.08904791350659556,0.5405196037765942,7.908487315060655,-2.3776833544169658,-0.0412205425426915,-2.314782806577226,4.739125797471707,0.32461767991529483,-4.402073334320485,-0.8274174363673219,0.39203123224982855,-3.897544470340587,-7.553265805922526,-1.5108700604399516,-3.8952150420480933,4.490215238773806,-0.9394350493173456,4.126060627894432,6.307142868995984,-0.6106737207010812,-0.319101563910795,-6.267069517428108,1.984499810331925,-0.36614190383012385,-6.407997291455824,-0.029971703775279503,-3.3125582339138417,1.5969600230447087,0.4338273686531499
0.42,-0.7811644208996785,-1.1469210608365268,-2.243571349378159,-0.7211550994447107,1.7460510452827454,-0.8849574713597216,-3.1518268808356193,0.3812229148057972,0.761055574591232,3.2706621642682467,-0.1388068040326129,0.5249461947057901,7.940875145015673,-2.3922941765388392,-0.03385678697860295,-2.3352936181540733,4.744802213528793,0.3124245895809953,-4.416408808929458,-0.8233933583167242,0.3897741611261643,-3.8371822624308423,-7.571223656076313,-1.5320801036724898,-3.881323565556199,4.447148099234814,-0.9155298976040508,4.067994250700152,6.328054779850041,-0.617874046045074,-0.3059727431044712,-6.245611724027493,2.019935932047241,-0.3572826407714929,-6.408497436207672,-0.027123354467441248,-3.3692824944123156,1.5829312248805587,0.4168954173873861
0.44,-0.8853545287529844,-1.186140984169541,-2.280535311341895,-0.682912119446426,1.8023981027441205,-0.8696414738058114,-3.1738357449545327,0.37400107977764596,0.5842568325718003,3.2260784260489554,-0.11670439506060491,0.5039861535139057,8.009804699003732,-2.3872520917601605,-0.02655205914125933,-2.3233710860724064,4.744235271900462,0.3047953147240831,-4.462023226539925,-0.8346464796851047,0.38604220745579254,-3.830255188812197,-7.617690529257029,-1.5673792148774894,-3.862318950736933,4.406682057492709,-0.8908096379295419,4.08239636933453,6.38863589016383,-0.5990877185167433,-0.30668964521931064,-6.206995794669508,2.041520515579521,-0.3600146786866362,-6.500854548364276,-0.024604221166356185,-3.414645846189674,1.5123786184591115,0.3961244236866521
0.46,-0.9533253637228961,-1.235956647413189,-2.3100575781052837,-0.6413108125485678,1.8610336064410202,-0.8552000158971468,-3.189332366348491,0.35953832354319337,0.4152954494689554,3.2254200577621646,-0.0629553148016785,0.4881246896748609,7.992162743980125,-2.383380948718346,-0.028354874787950787,-2.301033351759056,4.736403779885754,0.2943212074065253,-4.470628636271023,-0.8739156290393796,0.3706099208002555,-3.8970684250803735,-7.66564444652027,-1.599501860528404,-3.85782008486187,4.3831819958865905,-0.8757698268020921,4.159332234164174,6.440356317680515,-0.5816928705123102,-0.3352306316567873,-6.183029304726484,2.055720509199304,-0.4207775909801361,-6.620100534423316,-0.020094304111977608,-3.415645619447038,1.4543794335885327,0.3889198468993399
